image_path,label
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/320_SPELLBINDS_73306.jpg,spellbinds
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/321_EMULATE_25486.jpg,emulate
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/322_synoptic_77040.jpg,synoptic
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/323_MOTHERHOOD_49961.jpg,motherhood
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/324_Existentially_27277.jpg,existentially
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/325_latte_43533.jpg,latte
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/326_Dawdling_19375.jpg,dawdling
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/327_thickness_78639.jpg,thickness
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/328_SAWS_68014.jpg,saws
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/329_MEMORIALIZING_47705.jpg,memorializing
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/32_GARDENIA_31744.jpg,gardenia
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/330_Trickster_80630.jpg,trickster
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/331_gadsden_31484.jpg,gadsden
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/332_seclusive_69004.jpg,seclusive
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/333_susceptibilities_76535.jpg,susceptibilities
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/334_Mcclain_47325.jpg,mcclain
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/335_Lickings_44353.jpg,lickings
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/336_GIBBER_32387.jpg,gibber
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/337_PRUDERY_60936.jpg,prudery
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/338_SUPPLANTED_76328.jpg,supplanted
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/339_PROCONSULS_60275.jpg,proconsuls
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/33_tokyo_79492.jpg,tokyo
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/340_Refuels_63929.jpg,refuels
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/341_enplanes_25902.jpg,enplanes
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/342_asphalting_4294.jpg,asphalting
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/343_Unlearned_82799.jpg,unlearned
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/344_ATROPHYING_4658.jpg,atrophying
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/345_housebroke_37052.jpg,housebroke
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/346_MICHIGANDER_48176.jpg,michigander
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/347_vibrates_84513.jpg,vibrates
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/348_investor_40638.jpg,investor
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/349_BOMBASTICALLY_8611.jpg,bombastically
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/34_BIZET_7753.jpg,bizet
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/350_Swigs_76803.jpg,swigs
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/351_OBEY_52755.jpg,obey
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/352_Siege_70802.jpg,siege
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/353_Embellishment_25260.jpg,embellishment
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/354_Pieceworkers_57515.jpg,pieceworkers
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/355_Machinable_45868.jpg,machinable
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/356_staved_74411.jpg,staved
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/357_Crispiness_18140.jpg,crispiness
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/358_CZECH_18972.jpg,czech
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/359_Valarie_83887.jpg,valarie
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/35_Undertaken_82254.jpg,undertaken
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/360_underwritten_82290.jpg,underwritten
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/361_AMERICANISM_2465.jpg,americanism
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/362_Sung_76117.jpg,sung
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/363_DABBLE_18986.jpg,dabble
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/364_LUSTED_45704.jpg,lusted
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/365_contraceptives_16587.jpg,contraceptives
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/366_Reconfirmation_63276.jpg,reconfirmation
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/367_divestment_22902.jpg,divestment
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/368_unsociable_83232.jpg,unsociable
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/369_OBSCENE_52840.jpg,obscene
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/36_THUNKS_78947.jpg,thunks
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/370_Yeager_87702.jpg,yeager
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/371_Booties_8812.jpg,booties
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/372_Braziers_9319.jpg,braziers
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/373_Tampers_77401.jpg,tampers
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/374_stepper_74581.jpg,stepper
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/375_talent_77304.jpg,talent
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/376_MANIFESTATION_46500.jpg,manifestation
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/377_Muskiness_50557.jpg,muskiness
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/378_Cs_18490.jpg,cs
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/379_reassign_62920.jpg,reassign
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/37_APPLIQUED_3547.jpg,appliqued
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/380_harked_35007.jpg,harked
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/381_tradesman_80024.jpg,tradesman
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/382_sojourn_72544.jpg,sojourn
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/383_hiawatha_36032.jpg,hiawatha
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/384_collated_14886.jpg,collated
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/385_Commodious_15264.jpg,commodious
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/386_Oatcake_52725.jpg,oatcake
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/387_ALDERS_1916.jpg,alders
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/388_Readmission_62753.jpg,readmission
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/389_PUBLICAN_61074.jpg,publican
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/38_WELSHER_86019.jpg,welsher
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/390_Bukhara_10069.jpg,bukhara
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/391_mutters_50648.jpg,mutters
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/392_Stump_75408.jpg,stump
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/393_JUDY_41889.jpg,judy
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/394_basilisk_6155.jpg,basilisk
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/395_Entreatingly_26068.jpg,entreatingly
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/396_Imprudent_38527.jpg,imprudent
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/397_stultifying_75401.jpg,stultifying
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/398_soft_72507.jpg,soft
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/399_Monocotyledons_49572.jpg,monocotyledons
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/39_Biophysicists_7591.jpg,biophysicists
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/3_blantyre_7902.jpg,blantyre
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/400_phrasing_57368.jpg,phrasing
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/401_WISTFULNESS_86901.jpg,wistfulness
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/402_Forever_30285.jpg,forever
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/403_toughie_79874.jpg,toughie
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/404_wiping_86840.jpg,wiping
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/405_CAPITALIZE_11338.jpg,capitalize
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/406_overpraised_54601.jpg,overpraised
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/407_TERMLY_78269.jpg,termly
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/408_Degassed_20152.jpg,degassed
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/409_Acclivity_606.jpg,acclivity
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/40_compacting_15340.jpg,compacting
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/410_Pincers_57676.jpg,pincers
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/411_nepalese_51301.jpg,nepalese
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/412_invective_40583.jpg,invective
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/413_Zeal_87967.jpg,zeal
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/414_refusals_63953.jpg,refusals
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/415_curia_18697.jpg,curia
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/416_beefiest_6621.jpg,beefiest
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/417_GYMNASTS_34381.jpg,gymnasts
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/418_OVERMASTER_54567.jpg,overmaster
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/419_disables_21892.jpg,disables
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/41_spinier_73443.jpg,spinier
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/420_qualifying_61678.jpg,qualifying
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/421_CAROUSERS_11671.jpg,carousers
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/422_PRIVATER_60176.jpg,privater
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/423_DECK_19739.jpg,deck
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/424_THUDDED_78897.jpg,thudded
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/425_Harassing_34927.jpg,harassing
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/426_droppings_23883.jpg,droppings
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/427_Genie_32124.jpg,genie
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/428_demobs_20455.jpg,demobs
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/429_submarginal_75606.jpg,submarginal
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/42_NONFICTION_52014.jpg,nonfiction
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/430_Shrub_70605.jpg,shrub
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/431_Puffier_61134.jpg,puffier
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/432_Owing_54833.jpg,owing
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/433_LEACHES_43730.jpg,leaches
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/434_Algonquin_1981.jpg,algonquin
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/435_Comrade_15596.jpg,comrade
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/436_Sensualist_69448.jpg,sensualist
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/437_Taro_77572.jpg,taro
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/438_BALLOONING_5650.jpg,ballooning
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/439_microsurgery_48256.jpg,microsurgery
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/43_WICKS_86485.jpg,wicks
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/440_pdt_56099.jpg,pdt
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/441_Knobbier_42756.jpg,knobbier
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/442_redrawing_63599.jpg,redrawing
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/443_GU_34037.jpg,gu
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/444_MODAL_49252.jpg,modal
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/445_Hostility_36980.jpg,hostility
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/446_Zoroaster_88136.jpg,zoroaster
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/447_Vocationally_84957.jpg,vocationally
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/448_kingmakers_42551.jpg,kingmakers
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/449_Improvements_38511.jpg,improvements
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/44_peens_56281.jpg,peens
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/450_CHEYENNE_13105.jpg,cheyenne
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/451_downtown_23552.jpg,downtown
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/452_Russ_67145.jpg,russ
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2425/5/453_RAMAKRISHNA_62286.jpg,ramakrishna
